Rec,State,Year,NO2 Mean,NO2 1st Max Value,NO2 AQI,O3 Mean,O3 1st Max Value,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 AQI,CO Mean,CO 1st Max Value,CO AQI,average_AQI,WEEK,REGION,Pneumonia and Influenza Deaths,All Deaths,<1 year (all cause deaths),1-24 years (all cause deaths),25-44 years,45-64 years (all cause deaths),65+ years (all cause deaths)
391,New Jersey,2001,17.498499288198744,33.5527950310559,31.722981366459628,0.023414608695652196,0.0365962732919255,31.614906832298136,2.3805164385093174,5.0043478260869545,5.9051071094636995,0.481523115527951,0.7278260869565222,6.5044707640635755,18.93686651807126,26.42295081967213,2.0,1.1967213114754098,33.334426229508196,0.9344262295081968,0.9016393442622951,3.5475409836065572,7.895081967213115,20.0327868852459
392,New Jersey,2002,19.055596804383114,34.70373376623377,32.780032467532465,0.022899613636363614,0.03492126623376627,29.946428571428573,2.4455287792207785,5.078814935064969,6.015808284457557,0.5226697840909085,0.7702922077922089,6.691994212126859,18.858565883886364,26.4375,2.0,1.582236842105263,32.68092105263158,1.0032894736842106,0.9144736842105263,3.5098684210526314,7.572368421052632,19.64144736842105
393,New Jersey,2003,16.809324217252417,30.813099041533548,29.10223642172524,0.02367712300319488,0.03477316293929715,29.599041533546327,2.279532838658146,4.943290734824278,5.740139969597005,0.5723493738019164,0.7833865814696488,6.806776772515447,17.812048674346006,26.580128205128204,2.0,1.5673076923076923,31.810897435897434,0.9198717948717948,0.8108974358974359,3.25,7.9006410256410255,18.871794871794872
394,New Jersey,2004,15.308900332378247,29.24641833810888,27.621776504297994,0.023291091690544406,0.0362464183381087,30.931232091690543,2.9154186074498587,5.296561604584528,6.279589148719825,0.45949229799426955,0.6416905444126072,6.089706652778681,17.73057609937176,26.06040268456376,2.0,1.1073825503355705,31.369127516778523,0.9228187919463087,0.8657718120805369,3.1375838926174495,7.875838926174497,18.523489932885905
395,New Jersey,2005,15.874210889037473,28.830213903743317,27.17914438502674,0.024047233957219267,0.036442513368983784,31.177807486631018,2.6655739532085554,5.048930481283419,5.908356423581144,0.4227458288770063,0.5950534759358289,5.799078266494208,17.516096640433275,26.63907284768212,2.0,1.3940397350993377,30.44039735099338,0.7417218543046358,0.847682119205298,3.0165562913907285,7.857615894039735,17.950331125827816
396,New Jersey,2006,14.624893696730526,27.650507328072152,26.089064261555805,0.0251716279594138,0.036670800450958274,31.435174746335964,2.123621630214206,5.129425028184903,5.975471945424369,0.3344555276211946,0.5094701240135289,5.225726718111728,17.181359417856967,26.262135922330096,2.0,1.2362459546925566,28.210355987055017,0.8446601941747572,0.7540453074433657,2.7864077669902914,7.546925566343042,16.26860841423948
397,New Jersey,2007,15.439211791759456,29.034521158129177,27.389755011135858,0.023399346325167054,0.03550334075723825,30.456570155902003,2.0411593195991067,4.990868596881967,5.967451939195842,0.25906096993318495,0.43062360801781846,4.787145335665217,17.15023061047473,26.5,2.0,1.4583333333333333,25.53205128205128,0.9967948717948718,0.7371794871794872,2.5,6.467948717948718,14.820512820512821
398,New Jersey,2008,14.64775751490515,30.094850948509485,28.425474254742547,0.02478778861788616,0.03659349593495931,31.205962059620596,2.063105700542005,4.87317073170732,5.8397090909752984,0.2256611626016259,0.36084010840108427,4.33278583540473,17.450982810185792,21.447580645161292,2.0,1.8790322580645162,27.262096774193548,1.403225806451613,0.717741935483871,2.278225806451613,7.258064516129032,15.580645161290322
399,New Jersey,2009,16.022667469460586,31.88704348948251,30.125911407923603,0.024093281102400298,0.03587423538521101,30.590284230223254,1.8814756926232414,4.489316202090594,5.487157211123838,0.2548812485796554,0.41375352464834175,4.6315390189172385,17.70872296704698,25.04,2.0,1.9,34.04,2.2,1.46,3.5,9.38,17.5
400,New Jersey,2010,17.39757742401602,33.67923603045554,31.82634856110466,0.02339877358691443,0.03515497483546271,29.974606400825913,1.6998456847044778,4.105461672473867,5.134605331272377,0.2841013345576848,0.4666669408955992,4.930292202429748,17.966463123908174,32.19230769230769,2.0,1.5769230769230769,27.46153846153846,1.4230769230769231,1.4615384615384615,3.5384615384615383,7.653846153846154,13.384615384615385
401,New Jersey,2011,18.772487378571455,35.47142857142857,33.526785714285715,0.02270426607142857,0.03443571428571442,29.35892857142857,1.5182156767857142,3.721607142857141,4.782053451420917,0.3133214205357143,0.5195803571428567,5.229045385942257,18.224203280769366,29.34328358208955,2.0,1.7611940298507462,28.970149253731343,1.044776119402985,1.5522388059701493,2.955223880597015,8.194029850746269,15.208955223880597
402,New Jersey,2012,15.220610553067186,28.440116845180135,26.835443037974684,0.023436235637779964,0.03454138266796495,29.567672833495617,0.9700958378773112,2.2506329113924006,3.775046362460945,0.27173715481986255,0.4438315481986337,4.833076364631857,16.252809649640778,32.62555066079295,2.0,1.158590308370044,24.211453744493394,0.4713656387665198,0.7180616740088106,2.118942731277533,6.682819383259912,14.198237885462555
403,New Jersey,2013,14.401350586510224,27.515395894428153,25.954545454545453,0.0246892485337242,0.035348240469208654,30.115102639296186,0.4694047126099703,1.388013196480934,3.151039942216207,0.25896841568914947,0.39589442815248765,4.563018080904949,15.945926529240698,26.5,2.0,1.2211538461538463,22.003205128205128,0.3173076923076923,0.6057692307692307,1.9423076923076923,5.935897435897436,13.173076923076923
404,New Jersey,2014,14.815276020801228,28.873651771956858,27.2211093990755,0.023760098613251086,0.03376579352850585,31.424499229583976,0.4882692996918343,1.3913713405238786,3.1716860202628507,0.25548523574730314,0.3934129429892091,4.562051545782041,16.594836548676092,27.186495176848876,2.0,1.144694533762058,22.408360128617364,0.2958199356913183,0.6816720257234726,1.7781350482315113,6.234726688102894,13.418006430868168
405,New Jersey,2015,14.39193736399063,28.013250194855807,26.413094310210443,0.02340823148869837,0.03360717069368699,31.604053000779423,0.25761241932969564,0.7585346843335908,2.6154883390324017,0.26518338776305556,0.410530007794229,4.679618569968368,16.32806355499766,26.651315789473685,2.0,1.069078947368421,23.148026315789473,0.375,0.6348684210526315,1.917763157894737,6.332236842105263,13.87828947368421
406,New Jersey,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.797235023041473,2.0,0.8387096774193549,22.05069124423963,0.33640552995391704,0.6543778801843319,2.0737327188940093,6.142857142857143,12.80184331797235
407,New Mexico,2000,25.9423,42.7453,40.4157,0.0408353,0.0501655,43.1472,4.30707,6.65621,7.93535,0.721985,1.094762,10.577235,25.51887125,25.68,8.0,8.14,109.74,1.6,3.28,9.6,20.38,74.84
408,New Mexico,2001,24.805235226044225,41.472453999454004,39.170155883155886,0.0400392613977614,0.04965400354900353,42.702614250614246,3.9520149411684415,6.137211111111111,7.299053609058702,0.6750830913185913,1.032935834015834,9.940835698408293,24.778164860309282,26.5,8.0,9.711538461538462,116.86538461538461,1.25,2.8076923076923075,9.75,21.846153846153847,81.0576923076923
409,New Mexico,2002,23.66817045208845,40.199607998908,37.92461176631177,0.039243222795522795,0.04914250709800706,42.2580285012285,3.5969598823368827,5.618212222222223,6.662757218117404,0.6281811826371827,0.9711096680316682,9.304436396816586,24.037458470618567,26.666666666666668,8.0,8.764705882352942,117.90196078431373,1.6862745098039216,3.3137254901960786,9.941176470588236,23.84313725490196,79.05882352941177
410,New Mexico,2003,22.531105678132676,38.926761998362,36.67906764946765,0.038447184193284197,0.048631010647010586,41.81344275184275,3.241904823505324,5.099213333333333,6.0264608271761055,0.581279273955774,0.9092835020475023,8.668037095224879,23.296752080927845,27.0,8.0,8.358490566037736,118.35849056603773,1.3773584905660377,3.150943396226415,10.18867924528302,22.60377358490566,81.0377358490566
411,New Mexico,2004,21.3940409041769,37.653915997816,35.43352353262353,0.03765114559104559,0.04811951419601412,41.368857002457,2.886849764673765,4.5802144444444455,5.390164436234808,0.5343773652743653,0.8474573360633363,8.03163779363317,22.556045691237124,26.5,8.0,8.038461538461538,123.0576923076923,1.7692307692307692,3.3076923076923075,9.038461538461538,26.115384615384617,82.82692307692308
412,New Mexico,2005,20.256976130221126,36.381069997270004,34.18797941577942,0.03685510698880699,0.04760801774501765,40.924271253071254,2.531794705842206,4.061215555555556,4.75386804529351,0.48747545659295666,0.7856311700791704,7.3952384920414636,21.81533930154641,26.5,8.0,8.846153846153847,125.86538461538461,1.5961538461538463,3.3846153846153846,9.346153846153847,27.057692307692307,84.4423076923077
413,New Mexico,2006,19.119911356265355,35.108223996724,32.9424352989353,0.03605906838656839,0.04709652129402118,40.4796855036855,2.1767396470106473,3.5422166666666675,4.117571654352211,0.440573547911548,0.7238050040950045,6.758839190449756,21.074632911855694,26.5,8.0,10.75,134.26923076923077,1.4615384615384615,3.7884615384615383,10.903846153846153,29.673076923076923,88.40384615384616
414,New Mexico,2007,17.982846582309577,33.835377996177996,31.696891182091182,0.03526302978432979,0.04658502484302471,40.03509975429976,1.8216845881790884,3.023217777777779,3.4812752634109136,0.3936716392301393,0.6619788381108385,6.1224398888580485,20.333926522164973,26.823529411764707,8.0,7.176470588235294,126.6078431372549,2.1372549019607843,2.5098039215686274,9.019607843137255,28.80392156862745,84.03921568627452
415,New Mexico,2008,16.845781808353806,32.562531995632,30.451347065247063,0.034466991182091185,0.04607352839202823,39.590514004914006,1.4666295293475295,2.5042188888888903,2.844978872469616,0.34676973054873067,0.6001526721266726,5.486040587266341,19.593220132474258,26.15686274509804,8.0,7.176470588235294,119.88235294117646,2.215686274509804,2.627450980392157,9.431372549019608,25.745098039215687,79.86274509803921
416,New Mexico,2009,15.70871703439803,31.289685995086,29.205802948402948,0.03367095257985259,0.04556203194103176,39.145928255528254,1.1115744705159707,1.9852200000000018,2.208682481528318,0.299867821867322,0.5383265061425067,4.849641285674634,18.852513742783536,27.3,8.0,8.1,119.24,1.82,2.96,8.26,25.82,80.36
417,New Mexico,2010,14.571652260442255,30.01683999454,27.960258831558832,0.03287491397761398,0.04505053549003529,38.70134250614251,0.7565194116844118,1.4662211111111132,1.5723860905870204,0.2529659131859133,0.47650034015834075,4.213241984082927,18.11180735309282,26.5,8.0,10.73076923076923,118.17307692307692,1.5769230769230769,2.769230769230769,6.6923076923076925,26.75,80.34615384615384
418,New Mexico,2011,13.434587486486482,28.743993993994,26.714714714714713,0.03207887537537538,0.04453903903903882,38.25675675675676,0.40146435285285315,0.9472222222222237,0.936089699645722,0.20606400450450466,0.4146741741741748,3.576842682491219,17.371100963402103,26.254901960784313,8.0,11.568627450980392,121.09803921568627,1.9019607843137254,2.196078431372549,8.235294117647058,26.980392156862745,81.7843137254902
419,New Mexico,2012,13.910100785502976,29.423668639053258,27.36390532544379,0.031078523668638974,0.04386538461538441,37.84615384615385,0.6564114718934927,1.3232988165680457,1.208886996075314,0.1826324911242601,0.3951627218934921,3.4957973310886086,17.47868587469039,26.5,8.0,10.307692307692308,117.90384615384616,1.8846153846153846,2.230769230769231,7.153846153846154,26.53846153846154,80.09615384615384
420,New Mexico,2013,12.27934935303266,25.778849144634588,23.872472783825817,0.031110298600311042,0.0429953343701396,40.650077760497666,0.8025716609642297,1.2985225505443219,1.1289144653162027,0.2166668646967347,0.39387247278382587,3.5016625780045185,17.28828189691105,26.5,8.0,9.403846153846153,117.42307692307692,1.8076923076923077,2.1153846153846154,7.403846153846154,25.596153846153847,80.46153846153847
421,New Mexico,2014,11.78084595427731,25.186578171091462,23.30678466076696,0.030153921828908397,0.04209882005899683,39.650442477876105,0.4662748414454284,0.9658554572271412,0.9375124825244658,0.22337298156342164,0.4028591445427706,3.543531483019392,16.85956777604673,27.0,8.0,10.981132075471699,128.18867924528303,1.7169811320754718,2.509433962264151,8.867924528301886,28.81132075471698,86.22641509433963
422,New Mexico,2015,11.19301320179372,24.567713004484276,22.707025411061284,0.029339633781763807,0.04172645739910284,39.09417040358744,0.6789007765321373,1.1730194319880416,1.038168313240384,0.22611803139013428,0.40552167414050716,3.591913955668012,16.60781952088928,26.5,8.0,9.576923076923077,127.23076923076923,1.3461538461538463,2.5,9.057692307692308,28.0,86.28846153846153
423,New Mexico,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,9.974358974358974,131.10256410256412,1.3076923076923077,2.923076923076923,9.256410256410257,27.923076923076923,89.6923076923077
424,New York,2000,17.91070671929825,32.748538011695906,30.932423651721898,0.024289184535412643,0.0358479532163741,30.54710851202079,3.239025582845998,5.844704353476322,7.347301249121401,0.3281939889538658,0.5512670565302168,5.037005651533345,18.46595976609936,27.16580310880829,2.0,11.031088082901555,214.9222797927461,3.1865284974093266,3.3678756476683938,14.093264248704664,40.71761658031088,153.3678756476684
425,New York,2001,17.44079058207221,32.91385331781141,31.068102444703143,0.02628128812572763,0.03864551804423732,33.09604190919674,3.328449214784637,5.839988358556483,7.3386069074348015,0.3091984289871952,0.5242724097788171,4.859724495865217,19.090618939299976,26.544578313253012,2.0,10.804819277108434,204.03855421686748,2.7012048192771085,3.5012048192771084,16.836144578313252,40.325301204819276,140.56144578313254
426,New York,2002,18.106961622406622,33.404267931238884,31.535862477771193,0.02482110906935384,0.036800829875518394,31.487848251333727,2.9168727605216356,5.3379371665679125,6.956305645909643,0.31474451807943077,0.5232365145228272,4.85944789669775,18.70986606792808,27.05276381909548,2.0,11.35175879396985,205.57788944723617,2.864321608040201,3.2688442211055277,13.366834170854272,40.07788944723618,145.90954773869348
427,New York,2003,16.98865947710688,31.426675514266755,29.68015925680159,0.025207777704047755,0.03618314532183122,30.901791639017915,2.937787160583942,5.748838752488427,7.263126380461765,0.4049083098871949,0.6059721300597269,5.30832684852987,18.288351031202787,27.023640661938533,2.0,10.83451536643026,191.4255319148936,2.6973995271867612,3.144208037825059,11.484633569739954,37.92671394799054,135.72813238770686
428,New York,2004,16.24308525293787,29.903189703413542,28.22887520984891,0.024217292109681016,0.035631785114717235,30.401790710688303,2.89480402909905,5.586233911583694,7.074090850167106,0.3586965260212659,0.5298265249020756,4.923887489716163,17.65716106510512,26.45609756097561,2.0,12.258536585365853,195.41951219512194,2.8,3.102439024390244,11.209756097560975,39.3,138.7609756097561
429,New York,2005,15.493880962389383,28.922566371681416,27.286504424778762,0.025461929203539766,0.03709623893805294,31.548672566371682,3.086023108960174,5.548949115044269,7.104213365999801,0.3319463174778765,0.47433628318584764,4.626138160079229,17.64138212930737,26.518072289156628,2.0,11.71566265060241,190.8867469879518,2.6265060240963853,3.1927710843373496,10.556626506024097,38.850602409638554,135.52771084337348
430,New York,2006,15.331738992894008,29.525839793281655,27.848837209302324,0.026030019379844813,0.037754521963824846,32.23772609819122,2.039802703165378,4.46547157622738,6.2903781205667615,0.2530208582041359,0.40849483204134274,4.177843712888764,17.638696285237266,26.510843373493977,2.0,10.144578313253012,183.59759036144578,2.5686746987951805,2.8843373493975903,10.13012048192771,37.672289156626505,130.20481927710844
